path,dataset_name
progan/boat/0_real/01314.png,CNNSpot
progan/car/0_real/00713.png,CNNSpot
coco/0_real/000000485099.jpg,Universal_Fake_Detect
progan/train/0_real/00296.png,CNNSpot_test
progan/train/0_real/00050.png,CNNSpot
coco/0_real/000000521031.jpg,Universal_Fake_Detect
deepfake/0_real/369_0299.png,CNNSpot_test
progan/person/0_real/00158.png,CNNSpot
progan/car/0_real/00903.png,CNNSpot
progan/tvmonitor/0_real/06159.png,CNNSpot
coco/0_real/000000358066.jpg,Universal_Fake_Detect
progan/sheep/0_real/13281.png,CNNSpot_test
coco/0_real/000000058194.jpg,Universal_Fake_Detect
coco/0_real/000000349402.jpg,Universal_Fake_Detect
biggan/0_real/484--n02981792_12559.png,CNNSpot_test
coco/0_real/000000001424.jpg,Universal_Fake_Detect
coco/0_real/000000422301.jpg,Universal_Fake_Detect
coco/0_real/000000364835.jpg,Universal_Fake_Detect
progan/pottedplant/0_real/00366.png,CNNSpot
progan/dog/0_real/00828.png,CNNSpot
coco/0_real/000000336286.jpg,Universal_Fake_Detect
progan/motorbike/0_real/00813.png,CNNSpot
whichfaceisreal/0_real/00852.jpeg,CNNSpot_test
imle/0_real/00100108.png,CNNSpot_test
progan/horse/0_real/00072.png,CNNSpot
coco/0_real/000000029558.jpg,Universal_Fake_Detect
coco/0_real/000000444636.jpg,Universal_Fake_Detect
coco/0_real/000000367982.jpg,Universal_Fake_Detect
coco/0_real/000000513319.jpg,Universal_Fake_Detect
progan/boat/0_real/00326.png,CNNSpot
coco/0_real/000000299533.jpg,Universal_Fake_Detect
coco/0_real/000000213532.jpg,Universal_Fake_Detect
stylegan2/horse/0_real/08933.png,CNNSpot_test
progan/pottedplant/0_real/01071.png,CNNSpot
coco/0_real/000000415672.jpg,Universal_Fake_Detect
biggan/0_real/317--n02259212_6486.png,CNNSpot_test
coco/0_real/000000487418.jpg,Universal_Fake_Detect
stylegan2/car/0_real/00981.png,CNNSpot_test
progan/pottedplant/0_real/01023.png,CNNSpot
progan/bird/0_real/01247.png,CNNSpot
coco/0_real/000000138401.jpg,Universal_Fake_Detect
coco/0_real/000000540479.jpg,Universal_Fake_Detect
coco/0_real/000000274715.jpg,Universal_Fake_Detect
coco/0_real/000000135251.jpg,Universal_Fake_Detect
coco/0_real/000000157592.jpg,Universal_Fake_Detect
coco/0_real/000000523561.jpg,Universal_Fake_Detect
coco/0_real/000000300537.jpg,Universal_Fake_Detect
crn/0_real/00101245.png,CNNSpot_test
coco/0_real/000000503961.jpg,Universal_Fake_Detect
coco/0_real/000000536417.jpg,Universal_Fake_Detect
coco_val/0_real/000000106563.jpg,Universal_Fake_Detect
coco_val/0_real/000000225757.jpg,Universal_Fake_Detect
progan/bus/0_real/01198.png,CNNSpot
stylegan/bedroom/0_real/03894.png,CNNSpot_test
progan/cow/0_real/00643.png,CNNSpot
stylegan2/cat/0_real/12805.png,CNNSpot_test
biggan/0_real/191--n02096051_9205.png,CNNSpot_test
stargan/0_real/0747.png,CNNSpot_test
progan/chair/0_real/01210.png,CNNSpot
coco/0_real/000000567276.jpg,Universal_Fake_Detect
progan/train/0_real/00886.png,CNNSpot
progan/chair/0_real/01157.png,CNNSpot
gaugan/0_real/000000038576.png,CNNSpot_test
stylegan2/horse/0_real/07176.png,CNNSpot_test
coco/0_real/000000288219.jpg,Universal_Fake_Detect
coco/0_real/000000486576.jpg,Universal_Fake_Detect
coco/0_real/000000070856.jpg,Universal_Fake_Detect
coco/0_real/000000190886.jpg,Universal_Fake_Detect
stylegan/car/0_real/00853.png,CNNSpot_test
coco/0_real/000000296793.jpg,Universal_Fake_Detect
coco/0_real/000000232160.jpg,Universal_Fake_Detect
progan/tvmonitor/0_real/00589.png,CNNSpot
progan/boat/0_real/00831.png,CNNSpot
coco/0_real/000000300965.jpg,Universal_Fake_Detect
coco/0_real/000000404801.jpg,Universal_Fake_Detect
progan/boat/0_real/00961.png,CNNSpot
coco/0_real/000000343310.jpg,Universal_Fake_Detect
coco/0_real/000000082981.jpg,Universal_Fake_Detect
stylegan/bedroom/0_real/11682.png,CNNSpot_test
stylegan/bedroom/0_real/08961.png,CNNSpot_test
gaugan/0_real/000000087144.png,CNNSpot_test
coco/0_real/000000161352.jpg,Universal_Fake_Detect
progan/boat/0_real/01182.png,CNNSpot
progan/bus/0_real/06559.png,CNNSpot_test
coco/0_real/000000403271.jpg,Universal_Fake_Detect
progan/dog/0_real/00837.png,CNNSpot
stylegan/bedroom/0_real/05957.png,CNNSpot_test
san/0_real/167062.png,CNNSpot_test
coco/0_real/000000352601.jpg,Universal_Fake_Detect
progan/bottle/0_real/01022.png,CNNSpot
coco/0_real/000000305460.jpg,Universal_Fake_Detect
progan/sofa/0_real/00415.png,CNNSpot
stylegan2/horse/0_real/12383.png,CNNSpot_test
coco/0_real/000000103589.jpg,Universal_Fake_Detect
progan/car/0_real/00406.png,CNNSpot
whichfaceisreal/0_real/00572.jpeg,CNNSpot_test
stargan/0_real/0124.png,CNNSpot_test
progan/bird/0_real/00507.png,CNNSpot
imle/0_real/00100133.png,CNNSpot_test
coco/0_real/000000043128.jpg,Universal_Fake_Detect
coco/0_real/000000169612.jpg,Universal_Fake_Detect
progan/boat/0_real/04828.png,CNNSpot_test
coco/0_real/000000017483.jpg,Universal_Fake_Detect
progan/airplane/0_real/00665.png,CNNSpot
coco/0_real/000000406723.jpg,Universal_Fake_Detect
stylegan2/car/0_real/00379.png,CNNSpot_test
progan/diningtable/0_real/01224.png,CNNSpot
progan/bird/0_real/01294.png,CNNSpot
progan/bottle/0_real/00827.png,CNNSpot
coco/0_real/000000397668.jpg,Universal_Fake_Detect
coco/0_real/000000330037.jpg,Universal_Fake_Detect
progan/dog/0_real/00219.png,CNNSpot
progan/person/0_real/05560.png,CNNSpot_test
progan/sheep/0_real/01327.png,CNNSpot
coco/0_real/000000575964.jpg,Universal_Fake_Detect
coco/0_real/000000206784.jpg,Universal_Fake_Detect
progan/cow/0_real/00176.png,CNNSpot
coco/0_real/000000523985.jpg,Universal_Fake_Detect
coco/0_real/000000550713.jpg,Universal_Fake_Detect
coco_val/0_real/000000293804.jpg,Universal_Fake_Detect
progan/car/0_real/00494.png,CNNSpot
coco/0_real/000000311066.jpg,Universal_Fake_Detect
progan/cat/0_real/01154.png,CNNSpot
coco/0_real/000000384012.jpg,Universal_Fake_Detect
coco/0_real/000000472821.jpg,Universal_Fake_Detect
coco/0_real/000000328900.jpg,Universal_Fake_Detect
coco/0_real/000000130076.jpg,Universal_Fake_Detect
progan/pottedplant/0_real/00788.png,CNNSpot
whichfaceisreal/0_real/00640.jpeg,CNNSpot_test
stylegan/bedroom/0_real/09512.png,CNNSpot_test
coco/0_real/000000364113.jpg,Universal_Fake_Detect
coco/0_real/000000075334.jpg,Universal_Fake_Detect
progan/airplane/0_real/00954.png,CNNSpot
imle/0_real/00100288.png,CNNSpot_test
coco/0_real/000000169527.jpg,Universal_Fake_Detect
coco/0_real/000000258956.jpg,Universal_Fake_Detect
coco/0_real/000000385921.jpg,Universal_Fake_Detect
coco/0_real/000000247190.jpg,Universal_Fake_Detect
coco/0_real/000000481345.jpg,Universal_Fake_Detect
coco/0_real/000000225138.jpg,Universal_Fake_Detect
coco/0_real/000000338549.jpg,Universal_Fake_Detect
coco/0_real/000000377960.jpg,Universal_Fake_Detect
deepfake/0_real/115_0121.png,CNNSpot_test
progan/motorbike/0_real/01064.png,CNNSpot
coco/0_real/000000474556.jpg,Universal_Fake_Detect
progan/airplane/0_real/13026.png,CNNSpot_test
progan/chair/0_real/00929.png,CNNSpot
coco/0_real/000000408465.jpg,Universal_Fake_Detect
progan/bicycle/0_real/00120.png,CNNSpot
coco/0_real/000000576612.jpg,Universal_Fake_Detect
coco/0_real/000000499771.jpg,Universal_Fake_Detect
progan/sheep/0_real/00374.png,CNNSpot
progan/motorbike/0_real/02313.png,CNNSpot_test
imle/0_real/00100879.png,CNNSpot_test
progan/person/0_real/00900.png,CNNSpot
progan/tvmonitor/0_real/15465.png,CNNSpot_test
stylegan2/cat/0_real/08248.png,CNNSpot_test
san/0_real/img_080.png,CNNSpot_test
coco/0_real/000000188798.jpg,Universal_Fake_Detect
coco/0_real/000000433389.jpg,Universal_Fake_Detect
progan/pottedplant/0_real/00072.png,CNNSpot
coco/0_real/000000371682.jpg,Universal_Fake_Detect
coco/0_real/000000353130.jpg,Universal_Fake_Detect
coco/0_real/000000468087.jpg,Universal_Fake_Detect
progan/dog/0_real/01032.png,CNNSpot
progan/chair/0_real/08134.png,CNNSpot_test
coco/0_real/000000025551.jpg,Universal_Fake_Detect
coco/0_real/000000223477.jpg,Universal_Fake_Detect
coco/0_real/000000120977.jpg,Universal_Fake_Detect
stylegan2/cat/0_real/08654.png,CNNSpot_test
gaugan/0_real/000000054123.png,CNNSpot_test
coco/0_real/000000314048.jpg,Universal_Fake_Detect
progan/airplane/0_real/00018.png,CNNSpot
progan/bicycle/0_real/00024.png,CNNSpot
coco/0_real/000000517113.jpg,Universal_Fake_Detect
coco/0_real/000000113132.jpg,Universal_Fake_Detect
coco/0_real/000000417413.jpg,Universal_Fake_Detect
coco/0_real/000000075973.jpg,Universal_Fake_Detect
coco/0_real/000000025996.jpg,Universal_Fake_Detect
progan/chair/0_real/00547.png,CNNSpot
stylegan2/cat/0_real/04656.png,CNNSpot_test
coco/0_real/000000474528.jpg,Universal_Fake_Detect
stylegan2/cat/0_real/06382.png,CNNSpot_test
stylegan/cat/0_real/07176.png,CNNSpot_test
coco/0_real/000000472870.jpg,Universal_Fake_Detect
imle/0_real/00100812.png,CNNSpot_test
progan/bicycle/0_real/00030.png,CNNSpot
coco/0_real/000000302960.jpg,Universal_Fake_Detect
coco/0_real/000000459400.jpg,Universal_Fake_Detect
progan/train/0_real/01000.png,CNNSpot
coco/0_real/000000297570.jpg,Universal_Fake_Detect
coco/0_real/000000291458.jpg,Universal_Fake_Detect
coco/0_real/000000521298.jpg,Universal_Fake_Detect
coco/0_real/000000243734.jpg,Universal_Fake_Detect
coco/0_real/000000397482.jpg,Universal_Fake_Detect
whichfaceisreal/0_real/00414.jpeg,CNNSpot_test
coco/0_real/000000447330.jpg,Universal_Fake_Detect
coco/0_real/000000421338.jpg,Universal_Fake_Detect
coco/0_real/000000329486.jpg,Universal_Fake_Detect
coco/0_real/000000140627.jpg,Universal_Fake_Detect
coco/0_real/000000511689.jpg,Universal_Fake_Detect
stylegan2/horse/0_real/05339.png,CNNSpot_test
stylegan/cat/0_real/04298.png,CNNSpot_test
coco/0_real/000000320351.jpg,Universal_Fake_Detect
coco/0_real/000000484122.jpg,Universal_Fake_Detect
progan/person/0_real/04979.png,CNNSpot
biggan/0_real/210--n02100236_2990.png,CNNSpot_test
progan/sofa/0_real/00077.png,CNNSpot
progan/bird/0_real/00275.png,CNNSpot
crn/0_real/00100217.png,CNNSpot_test
coco/0_real/000000129362.jpg,Universal_Fake_Detect
progan/dog/0_real/02017.png,CNNSpot
coco/0_real/000000322226.jpg,Universal_Fake_Detect
cyclegan/zebra/0_real/n02391049_10630_real.png,CNNSpot_test
coco/0_real/000000059611.jpg,Universal_Fake_Detect
coco/0_real/000000352502.jpg,Universal_Fake_Detect
coco/0_real/000000066373.jpg,Universal_Fake_Detect
stylegan2/horse/0_real/05318.png,CNNSpot_test
progan/bird/0_real/01143.png,CNNSpot
coco/0_real/000000379844.jpg,Universal_Fake_Detect
progan/sheep/0_real/01306.png,CNNSpot
coco/0_real/000000281102.jpg,Universal_Fake_Detect
coco/0_real/000000391481.jpg,Universal_Fake_Detect
coco/0_real/000000560436.jpg,Universal_Fake_Detect
progan/horse/0_real/07216.png,CNNSpot_test
coco/0_real/000000317283.jpg,Universal_Fake_Detect
coco/0_real/000000236596.jpg,Universal_Fake_Detect
progan/train/0_real/01248.png,CNNSpot
progan/bird/0_real/01083.png,CNNSpot
cyclegan/orange/0_real/n07749192_4220_real.png,CNNSpot_test
progan/car/0_real/00674.png,CNNSpot
coco/0_real/000000124737.jpg,Universal_Fake_Detect
progan/person/0_real/00025.png,CNNSpot
coco/0_real/000000120518.jpg,Universal_Fake_Detect
imle/0_real/00101062.png,CNNSpot_test
coco/0_real/000000468197.jpg,Universal_Fake_Detect
coco/0_real/000000087847.jpg,Universal_Fake_Detect
coco/0_real/000000113495.jpg,Universal_Fake_Detect
crn/0_real/00100387.png,CNNSpot_test
crn/0_real/00100458.png,CNNSpot_test
coco/0_real/000000005394.jpg,Universal_Fake_Detect
biggan/0_real/599--n03530642_2834.png,CNNSpot_test
coco/0_real/000000274010.jpg,Universal_Fake_Detect
stylegan/cat/0_real/05805.png,CNNSpot_test
deepfake/0_real/255_0031.png,CNNSpot_test
progan/airplane/0_real/00173.png,CNNSpot
gaugan/0_real/000000073702.png,CNNSpot_test
progan/car/0_real/01247.png,CNNSpot
progan/diningtable/0_real/00847.png,CNNSpot
coco/0_real/000000128117.jpg,Universal_Fake_Detect
stylegan2/church/0_real/07183.png,CNNSpot_test
coco/0_real/000000221189.jpg,Universal_Fake_Detect
deepfake/0_real/321_0538.png,CNNSpot_test
coco/0_real/000000572215.jpg,Universal_Fake_Detect
progan/motorbike/0_real/00761.png,CNNSpot
coco/0_real/000000485777.jpg,Universal_Fake_Detect
coco/0_real/000000566568.jpg,Universal_Fake_Detect
coco/0_real/000000378111.jpg,Universal_Fake_Detect
progan/sofa/0_real/00841.png,CNNSpot
progan/horse/0_real/01152.png,CNNSpot
coco/0_real/000000361739.jpg,Universal_Fake_Detect
stargan/0_real/0316.png,CNNSpot_test
coco/0_real/000000249730.jpg,Universal_Fake_Detect
stylegan/bedroom/0_real/03025.png,CNNSpot_test
imle/0_real/00100625.png,CNNSpot_test
biggan/0_real/196--n02097047_6525.png,CNNSpot_test
progan/car/0_real/00914.png,CNNSpot
imle/0_real/00100896.png,CNNSpot_test
coco/0_real/000000218290.jpg,Universal_Fake_Detect
stylegan2/car/0_real/00323.png,CNNSpot_test
whichfaceisreal/0_real/00276.jpeg,CNNSpot_test
coco/0_real/000000178620.jpg,Universal_Fake_Detect
progan/chair/0_real/09428.png,CNNSpot_test
coco/0_real/000000535871.jpg,Universal_Fake_Detect
coco/0_real/000000257497.jpg,Universal_Fake_Detect
progan/pottedplant/0_real/00183.png,CNNSpot
coco/0_real/000000528151.jpg,Universal_Fake_Detect
progan/bus/0_real/01317.png,CNNSpot
progan/boat/0_real/01230.png,CNNSpot
cyclegan/orange/0_real/n07749192_4411_real.png,CNNSpot_test
progan/motorbike/0_real/00897.png,CNNSpot
coco/0_real/000000272384.jpg,Universal_Fake_Detect
progan/chair/0_real/01128.png,CNNSpot
progan/car/0_real/15841.png,CNNSpot_test
coco/0_real/000000310655.jpg,Universal_Fake_Detect
coco/0_real/000000291072.jpg,Universal_Fake_Detect
progan/pottedplant/0_real/00851.png,CNNSpot
stylegan/car/0_real/00415.png,CNNSpot_test
stylegan2/church/0_real/01249.png,CNNSpot_test
coco/0_real/000000265444.jpg,Universal_Fake_Detect
coco/0_real/000000502513.jpg,Universal_Fake_Detect
coco/0_real/000000006578.jpg,Universal_Fake_Detect
coco/0_real/000000449156.jpg,Universal_Fake_Detect
progan/sofa/0_real/00322.png,CNNSpot
stylegan/cat/0_real/10277.png,CNNSpot_test
coco/0_real/000000006233.jpg,Universal_Fake_Detect
progan/person/0_real/00487.png,CNNSpot
progan/sheep/0_real/00285.png,CNNSpot
coco/0_real/000000183588.jpg,Universal_Fake_Detect
coco/0_real/000000246794.jpg,Universal_Fake_Detect
deepfake/0_real/135_0247.png,CNNSpot_test
stylegan2/car/0_real/00758.png,CNNSpot_test
progan/sheep/0_real/00638.png,CNNSpot
coco/0_real/000000581391.jpg,Universal_Fake_Detect
progan/tvmonitor/0_real/00408.png,CNNSpot
stylegan/cat/0_real/04013.png,CNNSpot_test
coco/0_real/000000000757.jpg,Universal_Fake_Detect
coco/0_real/000000030349.jpg,Universal_Fake_Detect
progan/cow/0_real/00273.png,CNNSpot
coco/0_real/000000545900.jpg,Universal_Fake_Detect
coco/0_real/000000390731.jpg,Universal_Fake_Detect
progan/pottedplant/0_real/00029.png,CNNSpot
coco/0_real/000000314392.jpg,Universal_Fake_Detect
progan/car/0_real/00694.png,CNNSpot
coco/0_real/000000027609.jpg,Universal_Fake_Detect
coco/0_real/000000551389.jpg,Universal_Fake_Detect
coco/0_real/000000500495.jpg,Universal_Fake_Detect
progan/airplane/0_real/01243.png,CNNSpot
coco/0_real/000000431092.jpg,Universal_Fake_Detect
progan/person/0_real/00770.png,CNNSpot
coco/0_real/000000196793.jpg,Universal_Fake_Detect
stylegan2/horse/0_real/08462.png,CNNSpot_test
coco/0_real/000000200563.jpg,Universal_Fake_Detect
coco/0_real/000000322891.jpg,Universal_Fake_Detect
coco/0_real/000000373664.jpg,Universal_Fake_Detect
gaugan/0_real/000000042276.png,CNNSpot_test
progan/bird/0_real/01120.png,CNNSpot
coco/0_real/000000165513.jpg,Universal_Fake_Detect
stylegan2/horse/0_real/09544.png,CNNSpot_test
progan/cat/0_real/00805.png,CNNSpot
progan/horse/0_real/01333.png,CNNSpot
progan/pottedplant/0_real/00445.png,CNNSpot
progan/bus/0_real/00931.png,CNNSpot
coco/0_real/000000437562.jpg,Universal_Fake_Detect
stylegan/car/0_real/00665.png,CNNSpot_test
coco/0_real/000000189493.jpg,Universal_Fake_Detect
progan/motorbike/0_real/07028.png,CNNSpot
coco/0_real/000000064240.jpg,Universal_Fake_Detect
gaugan/0_real/000000005600.png,CNNSpot_test
progan/bus/0_real/00909.png,CNNSpot
coco/0_real/000000294942.jpg,Universal_Fake_Detect
progan/boat/0_real/01310.png,CNNSpot
progan/horse/0_real/00798.png,CNNSpot
coco/0_real/000000268516.jpg,Universal_Fake_Detect
progan/cat/0_real/00613.png,CNNSpot
progan/airplane/0_real/00797.png,CNNSpot
coco/0_real/000000419571.jpg,Universal_Fake_Detect
coco/0_real/000000350668.jpg,Universal_Fake_Detect
stylegan/car/0_real/01199.png,CNNSpot_test
progan/train/0_real/01221.png,CNNSpot
stylegan/car/0_real/00949.png,CNNSpot_test
coco/0_real/000000408333.jpg,Universal_Fake_Detect
progan/bicycle/0_real/01317.png,CNNSpot
stylegan2/horse/0_real/08027.png,CNNSpot_test
stylegan/car/0_real/00934.png,CNNSpot_test
stylegan2/car/0_real/00209.png,CNNSpot_test
gaugan/0_real/000000090284.png,CNNSpot_test
progan/pottedplant/0_real/00843.png,CNNSpot
coco/0_real/000000527010.jpg,Universal_Fake_Detect
progan/bicycle/0_real/00940.png,CNNSpot
progan/chair/0_real/00783.png,CNNSpot
crn/0_real/00100291.png,CNNSpot_test
coco/0_real/000000383450.jpg,Universal_Fake_Detect
coco/0_real/000000368055.jpg,Universal_Fake_Detect
progan/airplane/0_real/00778.png,CNNSpot
coco/0_real/000000148318.jpg,Universal_Fake_Detect
coco/0_real/000000486240.jpg,Universal_Fake_Detect
crn/0_real/00100983.png,CNNSpot_test
progan/sheep/0_real/06931.png,CNNSpot
stylegan2/car/0_real/00667.png,CNNSpot_test
progan/cat/0_real/02390.png,CNNSpot_test
coco/0_real/000000243625.jpg,Universal_Fake_Detect
coco/0_real/000000242427.jpg,Universal_Fake_Detect
progan/diningtable/0_real/01142.png,CNNSpot
coco/0_real/000000378848.jpg,Universal_Fake_Detect
progan/train/0_real/01055.png,CNNSpot
coco/0_real/000000418288.jpg,Universal_Fake_Detect
imle/0_real/00100093.png,CNNSpot_test
stylegan2/car/0_real/00114.png,CNNSpot_test
progan/boat/0_real/00521.png,CNNSpot
gaugan/0_real/000000100624.png,CNNSpot_test
stargan/0_real/0899.png,CNNSpot_test
coco/0_real/000000486905.jpg,Universal_Fake_Detect
stargan/0_real/0653.png,CNNSpot_test
cyclegan/winter/0_real/2012-02-23 20:55:31_real.png,CNNSpot_test
progan/cow/0_real/00650.png,CNNSpot
progan/bird/0_real/05970.png,CNNSpot_test
progan/tvmonitor/0_real/00897.png,CNNSpot
coco/0_real/000000278431.jpg,Universal_Fake_Detect
cyclegan/zebra/0_real/n02391049_3220_real.png,CNNSpot_test
stylegan2/church/0_real/05546.png,CNNSpot_test
progan/tvmonitor/0_real/00244.png,CNNSpot
progan/horse/0_real/00302.png,CNNSpot
progan/bottle/0_real/01109.png,CNNSpot
stylegan2/car/0_real/01208.png,CNNSpot_test
coco/0_real/000000356863.jpg,Universal_Fake_Detect
coco/0_real/000000431184.jpg,Universal_Fake_Detect
coco/0_real/000000520063.jpg,Universal_Fake_Detect
progan/boat/0_real/00419.png,CNNSpot
progan/bus/0_real/00285.png,CNNSpot
progan/sheep/0_real/00250.png,CNNSpot
progan/train/0_real/01090.png,CNNSpot
coco/0_real/000000431190.jpg,Universal_Fake_Detect
coco/0_real/000000244894.jpg,Universal_Fake_Detect
whichfaceisreal/0_real/00013.jpeg,CNNSpot_test
progan/chair/0_real/14085.png,CNNSpot_test
cyclegan/horse/0_real/n02381460_5090_real.png,CNNSpot_test
stylegan/bedroom/0_real/10912.png,CNNSpot_test
progan/boat/0_real/00835.png,CNNSpot
stargan/0_real/0449.png,CNNSpot_test
stylegan2/horse/0_real/11801.png,CNNSpot_test
gaugan/0_real/000000126592.png,CNNSpot_test
deepfake/0_real/362_0173.png,CNNSpot_test
coco/0_real/000000532437.jpg,Universal_Fake_Detect
progan/sofa/0_real/00427.png,CNNSpot
crn/0_real/00100980.png,CNNSpot_test
progan/bird/0_real/00427.png,CNNSpot
deepfake/0_real/306_0339.png,CNNSpot_test
progan/horse/0_real/00661.png,CNNSpot
coco/0_real/000000085974.jpg,Universal_Fake_Detect
biggan/0_real/293--n02130308_6698.png,CNNSpot_test
progan/dog/0_real/00497.png,CNNSpot
biggan/0_real/142--n02033041_6321.png,CNNSpot_test
progan/diningtable/0_real/00164.png,CNNSpot
progan/airplane/0_real/01210.png,CNNSpot
progan/sheep/0_real/01153.png,CNNSpot
coco/0_real/000000349787.jpg,Universal_Fake_Detect
stylegan/cat/0_real/09841.png,CNNSpot_test
coco/0_real/000000287962.jpg,Universal_Fake_Detect
stylegan/cat/0_real/06509.png,CNNSpot_test
